Start Date;10.02.2020
Start Time;15:26:44
Store Interval;15;min
Threshold;1.0;Volt
Puls On Time;1000;ms
Puls Off Time;3000;ms

Date;Time;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S30
12.02.2020;13:41:44;923;1047;59;63;49;77;2083;707;1730;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;13:56:44;928;1053;59;63;49;78;2094;711;1739;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;14:11:44;934;1059;59;64;49;80;2106;715;1749;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;14:26:44;939;1065;59;65;50;81;2117;719;1759;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;14:41:44;946;1073;65;70;55;85;2130;725;1771;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;14:56:44;947;1074;65;70;55;85;2137;726;1776;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;15:11:44;952;1079;65;70;55;85;2149;729;1785;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;15:26:44;957;1085;65;70;55;85;2160;733;1795;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;15:41:44;963;1091;65;70;55;85;2172;737;1805;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;15:56:44;968;1097;65;70;55;87;2183;741;1814;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;16:11:44;973;1103;65;71;56;88;2195;745;1824;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;16:26:44;979;1109;67;72;57;90;2206;749;1834;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;16:41:44;984;1114;70;75;61;92;2217;754;1844;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;16:56:44;984;1114;70;75;61;92;2223;754;1848;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;17:11:44;989;1120;70;75;61;92;2235;755;1857;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;17:26:44;994;1126;70;75;61;92;2246;760;1867;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;17:41:44;1000;1132;70;75;61;92;2258;764;1877;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;17:56:44;1005;1138;70;75;61;92;2269;768;1887;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;18:11:44;1011;1144;70;75;61;94;2281;772;1896;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;18:26:44;1016;1150;70;76;61;95;2292;776;1906;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;18:41:44;1021;1156;72;78;63;97;2304;781;1916;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;18:56:44;1026;1162;74;79;64;98;2315;785;1926;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;19:11:44;1032;1167;75;81;65;100;2327;789;1935;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;19:26:44;1034;1170;78;83;69;101;2334;792;1942;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;19:41:44;1037;1174;78;83;69;101;2345;792;1950;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;19:56:44;1043;1181;78;83;69;101;2357;797;1960;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;20:11:44;1049;1187;78;83;69;102;2369;801;1970;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;20:26:44;1054;1193;78;83;69;103;2380;806;1980;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;20:41:44;1058;1197;81;86;71;105;2388;809;1988;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;20:56:44;1060;1199;81;86;71;105;2399;809;1995;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;21:11:44;1065;1205;81;86;71;105;2410;813;2004;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;21:26:44;1071;1211;81;86;71;105;2422;817;2014;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;21:41:44;1076;1217;81;86;71;106;2433;821;2024;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;21:56:44;1082;1223;81;86;71;107;2445;826;2034;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;22:11:44;1087;1229;81;87;72;109;2456;830;2044;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;22:26:44;1092;1235;82;89;73;110;2467;834;2053;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;22:41:44;1098;1240;84;90;75;112;2479;838;2063;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;22:56:44;1101;1243;88;93;78;114;2487;841;2070;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;23:11:44;1103;1247;88;93;78;114;2497;841;2078;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;23:26:44;1109;1253;88;93;78;114;2509;845;2087;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;23:41:44;1114;1258;88;93;78;114;2520;850;2097;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2020;23:56:44;1119;1264;88;93;78;114;2532;854;2107;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;00:11:44;1124;1270;88;93;78;115;2543;858;2116;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;00:26:44;1129;1276;88;93;78;117;2554;862;2126;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;00:41:44;1132;1279;90;96;81;118;2562;865;2133;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;00:56:44;1135;1282;90;96;81;118;2572;865;2141;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;01:11:44;1140;1288;90;96;81;118;2584;869;2150;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;01:26:44;1145;1294;90;96;81;118;2595;873;2160;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;01:41:44;1150;1299;90;96;81;119;2607;877;2170;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;01:56:44;1155;1305;90;96;81;120;2618;881;2179;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;02:11:44;1161;1311;90;97;82;122;2629;885;2189;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;02:26:44;1166;1317;91;98;83;123;2641;889;2199;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;02:41:44;1171;1322;93;100;85;125;2652;893;2208;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;02:56:44;1176;1328;94;101;86;126;2663;897;2218;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;03:11:44;1178;1330;97;103;89;127;2670;900;2223;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;03:26:44;1181;1334;97;103;89;127;2681;900;2232;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;03:41:44;1186;1340;97;103;89;127;2693;904;2242;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;03:56:44;1192;1345;97;103;89;127;2704;908;2252;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;04:11:44;1197;1351;97;103;89;128;2716;913;2261;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;04:26:44;1202;1357;97;103;89;130;2727;917;2271;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;04:41:44;1208;1363;97;105;89;131;2739;921;2281;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;04:56:44;1213;1369;99;107;91;133;2750;925;2291;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;05:11:44;1216;1372;102;110;94;135;2758;928;2299;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;05:26:44;1218;1375;102;110;94;135;2768;928;2305;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;05:41:44;1223;1381;102;110;94;135;2780;932;2315;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;05:56:44;1229;1387;102;110;94;135;2791;936;2325;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;06:11:44;1234;1393;102;110;94;136;2803;941;2335;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;06:26:44;1239;1398;102;110;94;138;2814;945;2344;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;06:41:44;1243;1402;104;112;97;140;2823;949;2352;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;06:56:44;1246;1406;104;112;97;140;2834;949;2360;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;07:11:44;1251;1412;104;112;97;140;2846;954;2370;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;07:26:44;1257;1418;104;112;97;140;2857;958;2380;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;07:41:44;1262;1424;104;112;97;142;2868;962;2390;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;07:56:44;1267;1429;105;113;98;143;2880;966;2400;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;08:11:44;1272;1435;109;116;102;145;2891;971;2411;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;08:26:44;1273;1436;109;116;102;145;2897;971;2415;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;08:41:44;1278;1442;109;116;102;145;2910;973;2424;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;08:56:44;1283;1447;109;116;102;145;2921;978;2434;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;09:11:44;1289;1453;109;116;102;146;2933;982;2444;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;09:26:44;1294;1459;109;116;102;147;2944;986;2454;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;09:41:44;1299;1464;109;118;102;149;2955;990;2463;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;09:56:44;1300;1466;111;120;105;150;2963;992;2469;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;10:11:44;1305;1472;111;120;105;150;2974;993;2478;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;10:26:44;1310;1477;111;120;105;150;2986;997;2488;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;10:41:44;1315;1482;111;120;105;150;2997;1001;2497;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;10:56:44;1320;1488;111;120;105;152;3008;1005;2507;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;11:11:44;1325;1494;111;120;105;153;3019;1009;2516;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;11:26:44;1330;1499;111;121;106;154;3031;1012;2526;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;11:41:44;1335;1504;113;122;107;155;3042;1016;2535;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;11:56:44;1340;1509;113;123;108;156;3053;1020;2544;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;12:11:44;1344;1515;114;124;109;158;3064;1023;2554;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;12:26:44;1349;1520;116;125;110;159;3075;1027;2563;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;12:41:44;1354;1526;117;126;111;160;3086;1031;2573;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;12:56:44;1355;1527;120;128;114;161;3093;1033;2578;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;13:11:44;1359;1532;120;128;114;161;3105;1034;2587;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;13:26:44;1365;1537;120;128;114;161;3116;1038;2597;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;13:41:44;1370;1543;120;128;114;161;3127;1042;2607;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2020;13:53:05;1374;1548;120;128;114;162;3136;1045;2614;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0

Stopped;13.02.2020;13:53:05
